idAAv,titre,createur
821,"Horrible Dr. Hichcock, The",Nicoli Tod
421,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami),Jourdan Sodo
370,Pink Floyd: The Wall,Ebeneser Wheatley
483,"Horror Hotel (a.k.a. City of the Dead, The)",Brinna Antrobus
259,Territories ,Klement Jindacek
163,"Tenth Man, The",Uta Brockbank
172,Missionary,Wynne Grainge
23,Terror of Mechagodzilla (Mekagojira no gyakushu),Teresita Jewson
439,This Sporting Life,Serene Diffley
191,Von Richthofen and Brown,Binni Skaife
824,Defending Your Life,Saundra Abberley
948,"Short Game, The",Blanche Gladdis
726,Chinese Odyssey 2002 (Tian xia wu shuang),Hersh Devonside
783,Copycat,Raynard Chalcraft
732,Wallace & Gromit: A Close Shave,Maximilien Vlasyuk
153,"Thousand Clowns, A",Kimbra Gowler
884,Time Stood Still (Il tempo si è fermato),Etta Howship
453,Megiddo: The Omega Code 2,Alie Siege
386,"Slave of Love, A (Raba lyubvi)",Vita Jayme
863,2AM: The Smiling Man,Brittani Barr
126,Maleficent,Peria Macellar
751,Blue Spring (Aoi haru),Jasmina Messom
54,"Passion of the Christ, The",Barbie McGeneay
503,"Awful Truth, The",Issie Kobelt
16,Extraction,Kiersten Roland
463,Kill for Me,Temp Assard
606,Needful Things,Victoir Scawn
218,Afghan Luke,Elke Bamb
256,El Lobo,Felizio Domenichelli
1012,Made in Jamaica,Hubey Rydings
1037,The Princess of Egypt,Megan Impett
570,Ride,York Deaves
1039,"Philadelphia Story, The",Antonia Widdocks
653,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset)",Conrad Tesche
716,Nuns on the Run,Robenia Scripture
16,Padre padrone,Karon Giaomozzo
154,"Merchant of Venice, The",Martica Sidsaff
27,Liv & Ingmar,Nickie Giorgione
145,"In Crowd, The",Marinna Bullingham
53,"Fighting Seabees, The",Nathan Garnul
839,Merry Madagascar,Dianna Shatliffe
76,Terms of Endearment,Binny Cline
525,48 Shades,Gardener Bigly
1053,Running,Dynah Flattman
778,Blade on the Feather (Deep Cover),Galven Bridle
1055,Rounders,Thornie Coping
571,Apnea (Apnoia),Aimil Saladino
853,Cry Baby Lane,Bryana Kinningley
775,In the House,Celestine O'Fairy
582,Caroline?,Terza Prazer
249,Where Angels Fear to Tread,Lazarus Heeron
521,Saving Private Ryan,Broddie Dymidowicz
748,Billy Jack,Ailee Mc Corley
808,"Clearing, The",Finley Brackstone
27,Nazty Nuisance,Abe Tedorenko
325,Sniper,Hanni Llorens
631,Hatfields & McCoys,Miner Broxton
985,Craig Ferguson: A Wee Bit o' Revolution,Abe Schirak
407,Blood Simple,Bruis Jozwiak
56,"10th Victim, The (La decima vittima)",Federico Mortel
279,"Son of No One, The",Darbee Yurenev
756,A Kind of America 2,Lurleen Coskerry
818,"Man Who Cried, The",Price Edmondson
399,Lines: Horizontal,Thatch McKibben
68,"Carriers Are Waiting, The (Convoyeurs attendent, Les)",Clementius Earsman
209,"Last Letter, The (La dernière lettre)",Kaitlynn Careswell
713,Blood and Chocolate,Mel Reggio
922,Strapped,Karylin Pearsey
840,Something Wicked This Way Comes,Micheil Newson
1025,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu),Gavra Ambler
989,"Beekeeper, The (O melissokomos)",Simmonds Penvarden
815,Guts (Agallas),Deb Adey
462,Happy Birthday to a Beautiful Woman,Eudora Burnand
1036,"Four Feathers, The",Katalin Slisby
11,"That's Entertainment, Part II",Parnell Wadforth
271,"Country Bears, The",Don Jedrysik
932,Hysterical Blindness,Lyndsey Massie
888,"Five Heartbeats, The",Amye Summerton
555,"Kiss Me, Stupid",Rozina Capelin
128,Eve and the Fire Horse,Ola Taffarello
871,Chinese Zodiac (Armour of God III) (CZ12),Tatiania Tesimon
155,"New Barbarians, The (I nuovi barbari)",Justinian Bottini
909,Two Lives (Zwei Leben),Bartholemy MacKee
417,Twister,Lewie Slucock
30,Nuns on the Run,Robenia Scripture
474,Alien Nation: Body and Soul,Reinhard Hearnaman
927,"Maybe, Maybe Not (Bewegte Mann, Der)",Nathalia Farlane
382,"Toolbox Murders, The",Rosetta Ferran
552,Aimée & Jaguar,Gilbert Judge
265,"Bishop Murder Case, The",Lurette Van Dijk
986,Under the Rainbow,Lilyan Godfray
676,"Canterbury Tales, The (I racconti di Canterbury)",Shay Batie
1005,"Rocket, The",Tod Benardette
779,Goats,Leroi McGlone
467,Robot Stories,Dedra Antognelli
225,Lilian's Story,Nola Comins
352,"Dangerous Profession, A",Neda Hollingsbee
395,"Walk Softly, Stranger",Mollee Swatheridge
183,"Look, Up in the Sky! The Amazing Story of Superman",Hillier Mustarde
535,Franz Kafka's a Country Doctor,Clarie Dmisek
792,Sometimes in April,Jackie Hum
770,"Best Exotic Marigold Hotel, The",Bradford Judkins
368,"Keeping the Promise (Sign of the Beaver, The)",Kermit Heaker
695,Strange Planet,Hilary Mulvaney
483,Blood Simple,Bruis Jozwiak
141,"Dark Side of the Sun, The",Quinton Windeatt
479,"Last Ferry, The (Ostatni prom)",Karl Darco
511,California Conquest,Gwenny Philot
260,"What's New, Pussycat",Howie Sivell
866,Pauline détective,Letti Jenkinson
834,Monogamy ,Angel Abramovicz
240,"Marseillaise, La",Pattie Slingsby
784,Harry Potter and the Goblet of Fire,Genna Morena
318,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The",Edwin MacMaykin
582,Karen Cries on the Bus,Beale Zorzetti
318,Riley Rewind,Tana Durbyn
783,Kaspar Hauser,Fae Allender
107,"Aristocats, The",Jerald Bletcher
293,Alabama's Ghost,Royall Normanton
460,Right America: Feeling Wronged - Some Voices from the Campaign Trail ,Grantley Haseldine
1070,"King in New York, A",Ilsa Choldcroft
437,"Big Heat, The",Kennan Muzzollo
998,Mad Love (Juana la Loca),Joice Spowage
344,When a Stranger Calls,Devon Bohler
321,"Crime of Monsieur Lange, The (Le crime de Monsieur Lange)",Germain Newns
254,They Bite,Cristian McMennum
233,Malice in Wonderland,Ethel Pocklington
821,Sammy and Rosie Get Laid,Daryle Twopenny
1005,Combat Girls (Kriegerin),Betta Vuitte
49,Berlin Express,Godfree Parradine
173,Aqua Teen Hunger Force Colon Movie Film for Theaters,Agnes Bunch
723,Valiant,Stepha Boothman
1062,Viva Las Vegas,Jehu Pickerin
188,"Liberation of L.B. Jones, The",Amie Bereford
312,Before Sunset,Haley Flaws
733,"Rape of Europa, The",Bob Powe
523,Bad Luck (Zezowate szczescie),Munroe Duggary
597,Witches' Hammer (Kladivo na carodejnice) ,Maximilian Gleasane
906,Pink Floyd: The Wall,Ebeneser Wheatley
812,"Second Time Around, The",Abraham Grgic
527,Manuel on the Island of Wonders (Manoel dans l'île des merveilles),Klarrisa Mulrooney
709,Stuck Between Stations,Fabian Coulthard
628,Romance on the High Seas,Kendre Gaynesford
173,Dune,Marten Sweeting
36,"Love Trap, The",Chic Antusch
537,Darkness Falls,Ashlan Moakson
336,Derailed,Simeon Caro
291,Leviathan,Erhard Maudlen
996,Wake in Fright,Kandy Tunnacliffe
554,"Mosquito Net, The (La mosquitera)",Minnaminnie Filippone
529,I as in Icarus (I... comme Icare),Timmy Alderson
993,Dr. T and the Women,Gonzalo Paolicchi
777,Mr. Accident,Demetre Prentice
881,"Negotiator, The",Martita Yearn
926,Ten Minutes Older,Galen McCourtie
617,Wavelength,Toinette Ilieve
489,Harakiri (Seppuku),Mark Padgett
442,Jesus of Montreal (Jésus de Montréal),Mathew Joul
541,Valentine's Day,Fayette Birds
38,"Net 2.0, The ",Ambrosi Balfour
874,"Truth of Lie, The (Die Wahrheit der Lüge)",Brunhilde Cattellion
995,"Ruins, The",Ermina Warlton
830,Side Effects,Tully Faulconer
967,Louis Cyr: The Strongest Man in the World,Vasilis Shurlock
884,S.P.L.: Kill Zone (Saat po long),Brina Claffey
1016,Bleak Night,Dieter Corballis
702,It Happens Every Spring,Archibaldo Jellis
1047,Which Way to the Front?,Anne Waything
54,"Reckoning, The",Dulci Wild
319,Kink,Timothea Westley
556,Die,Grover Jendrach
396,"Human Comedy, The",Rick Kopp
803,Boys and Girls,Kaspar Boodle
368,"Kid With a Bike, The (Le gamin au vélo)",Kalina Sell
505,Thunderheart,Jeffy De Roos
857,She Creature (Mermaid Chronicles Part 1: She Creature),Ewart Gioani
148,Reclaim,Neale Bolderstone
192,In Like Flint,Myriam Lindores
437,Sydney (Hard Eight),Lina Spreull
655,Black Mask (Hak hap),Van Jullian
488,"Homecoming, The",Ugo Bront
738,The Runner from Ravenshead,Raye Ilyas
316,Saints and Soldiers: The Void,Bianka Tomaskunas
780,PoliWood,Shelby Dingle
598,"Travelling Players, The (O thiasos)",Garrard Laying
715,"Ungentlemanly Act, An",Kris Teulier
410,"Story of Marie and Julien, The (Histoire de Marie et Julien)",Lita Hannum
890,"Oslo, August 31st (Oslo, 31. august)",Dall Huttley
546,"What's New, Pussycat",Howie Sivell
774,America: Imagine the World Without Her,Marita Vedishchev
887,Just Buried,Taryn Huggen
816,"House on Carroll Street, The",Danna Fibbens
787,Syriana,Cyb Jatczak
700,"Lady of Chance, A",Nevile Wolverson
795,Auschwitz: The Nazis and the 'Final Solution',Oates Bourgour
468,Gravity,Sheffield Romand
481,"Gift, The",Miran Pasticznyk
657,I'll Never Forget What's'isname,North Rydeard
514,Major League II,Jojo Menichino
827,Thomas in Love (Thomas est Amoureux),Raimundo Cosser
339,Exit,Connie Claydon
991,Cowards Bend the Knee (a.k.a. The Blue Hands),Shelby Larvor
959,Thousands Cheer,Eugen Hinrich
540,Scandal (Shubun),Nelie Vase
169,Moon Man,Opalina Philcox
704,Darkness Falls,Ashlan Moakson
483,"Exploding Girl, The",Daisi Chesney
87,Dead Presidents,Annice Franck
330,Moonrise,Bevan Bagot
1064,Quest for Camelot,Dun Gilmore
271,Secrets of Eden,Hersch Parzizek
1045,Let's Be Cops,Gussi Hurburt
132,"Beautiful Person, The (La belle personne)",Dinnie Brandassi
32,Bridge of Dragons,Jenica Daville
23,"Maltese Falcon, The (a.k.a. Dangerous Female)",Audie Slora
886,Charlie Brown's Christmas Tales,Emily Baldock
154,"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",Daniella Leverson
786,How to Murder Your Wife,Willie Bunstone
731,Keep the River on Your Right: A Modern Cannibal Tale,Prudi Rutherford
287,One Sunday Afternoon,Garnette Vida
478,Once Upon a Time in Phuket (En gång i Phuket),Hinda Frostdick
574,My Summer of Love,Doris Ondracek
582,Reckless,Gwyneth Beaston
451,Back to the Future,Skipper Duckworth
347,Traffic (Trafic),Cynthy Wharf
503,I Spit on Your Grave,Frank Doxsey
415,Gods of the Plague (Götter der Pest),Horatio Geroldi
19,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive),Izak Lohden
846,Death Defying Acts,Trudie Honig
794,Musicwood,Auguste Knewstubb
895,"Omega Code, The",Erie Barker
191,Opposing Force,Caressa Bulbrook
715,Toys,Carmela Wakeling
220,Ants in the Pants 2,Lonnie Speeks
586,Variety Lights,Stillmann Piddlesden
509,More American Graffiti,Darrin Minithorpe
26,Bringing Down the House,Desmond Yegorov
788,Hamlet,Antonio Blyden
220,Freakonomics,Bianka Bercher
175,The Voices,Gill Ledster
410,...tick... tick... tick...,Phillie Gott
1032,Let's Get Harry,Alice Fearnall
786,Destroy All Monsters (Kaijû sôshingeki),Daphna Palfrie
883,Executioners (Xian dai hao xia zhuan),Raffaello Cordery
962,Hitchcock,Harland Liger
981,Let's Get Harry,Alice Fearnall
226,How to Make Money Selling Drugs,Brannon Crooke
761,Three Came Home,Aubrey McCulley
890,Theodora Goes Wild,Leia Couche
417,Deadly Surveillance,Rorke Alves
723,Grief,Gaelan Trees
825,"King in New York, A",Ilsa Choldcroft
336,Merantau,Burty Farries
577,Coming to America,Jeannine Botly
226,All That Jazz,Chrissy Petyt
803,Getting It Right,Robinetta Kippen
118,Dead End,Lydie Okey
940,Mann tut was Mann kann,Ingunna Aguirrezabal
490,"Report, The (Gozaresh)",Susan Lough
834,Favorite Deadly Sins,Erasmus Fryett
35,Spare Parts,Gussie Tremaine
899,TV Junkie,Ivie Ibbetson
728,"Ultramarathon Man: 50 Marathons, 50 States, 50 Days",Tess Hebdon
281,Buud Yam,Julissa Meatcher
641,"Nazis: A Warning from History, The",Daffy Stalf
263,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena),Frasquito Pamphilon
268,Thomas in Love (Thomas est Amoureux),Raimundo Cosser
359,Quatsch und die Nasenbärbande,Babbette Legrave
512,Arsenal,Buddie Doxsey
411,"Way of the Gun, The",Bevvy Hallibone
10,"New Barbarians, The (I nuovi barbari)",Justinian Bottini
72,Frankenstein Conquers the World,Kathrine Le Noire
553,When a Stranger Calls,Devon Bohler
40,Nitro Circus: The Movie,Wyndham Vant
539,Just the Ticket,Jerry Davidescu
655,"Good Son, The",Gianina Pummery
629,"Parent Trap, The",Devina De Marchi
812,Best Foot Forward,Angelica Holberry
850,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions)",Meredith Astie
831,Make Your Move,Myrtle Nelligan
515,For My Father (Sof Shavua B'Tel Aviv),Alikee Doctor
794,"Little World of Don Camillo, The (Petit monde de Don Camillo, Le)",Thorsten Ordelt
145,Extreme Measures,Brooks Bradborne
108,Miguel and William (Miguel y William),Tera Glasscott
299,"Order, The",Goddard De Leek
506,"Ketchup Effect, The (Hip Hip Hora!)",Roseline Thiese
1057,American Mary,Micheal Bonnaire
520,97 Percent True,Rozamond Carl
387,I Will Follow You Into the Dark,Dougie Notman
45,"Reluctant Astronaut, The",Cammie MacMechan
828,Lagaan: Once Upon a Time in India,Rabbi Alldis
18,Black Widow,Nyssa Figura
828,Getting Away With Murder,Dorie Oxshott
114,Along the Ridge (Anche libero va bene),Pru Parrin
725,Hawking,Holmes Kaspar
373,"Eiger Sanction, The",Murry Kimmings
505,Winter Nomads,Borg Vermer
925,Hue and Cry,Leonanie Korneev
232,Riley Rewind,Budd Blowfelde
659,Getting Away With Murder,Nell Veysey
295,Girl Most Likely,Marina Harmer
1048,Rio,Stephi Swift
615,Moving Out,Dulcie Hardbattle
450,"Human Centipede II (Full Sequence), The",Felic Van den Broek
866,"Girl from Monaco, The (fille de Monaco, La)",Dorthea Jarrelt
564,Hush!,Alexei Berriman
114,Make the Yuletide Gay,Parker Druce
265,"Dangerous Profession, A",Cally Dammarell
197,"Me Too (Yo, también)",Neel Fromant
940,Unfinished Business,Merry Etter
498,Crazy/Beautiful,Neda Dory
527,Storm Rider,Batholomew Gasnoll
418,Love That Boy,Inger Nesbeth
409,Me and the Colonel ,Alexei Eadon
606,"Princess for Christmas, A",Bary Pirrie
847,Wuthering Heights,Jobina Kliement
690,At the Earth's Core,Andree Litt
326,Dr. Gillespie's New Assistant,Tim Levicount
974,Sunless (Sans Soleil),Tania Irnys
592,Shirley Valentine,Avictor Gartenfeld
380,Bob Roberts,Alvy Crocket
5,Thunderbolt and Lightfoot,Zenia Edinburgh
496,Fever,Wendell Eyckelbeck
339,The Uninvited Guest,Perren Lammerts
879,Madam Satan,Odette Broddle
602,Neighbors,Ivette Cardello
333,Dark Ride,Olin Farquharson
184,Blade on the Feather (Deep Cover),West Rumming
951,Dr. Giggles,Kizzee Prickett
373,Summer Catch,Gabrila Verrill
204,Young Adult,Angelina Cavy
814,Reykjavik Whale Watching Massacre,Letta Carson
24,Caught Up,Adlai Rome
740,Die Hard,Reggie Tie
206,3-Iron (Bin-jip),Rose Sweedy
21,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)",Seamus Ferrillio
725,Oliver Twist,Perla Baggelley
732,Made in Jamaica,Hubey Rydings
976,Sammy and Rosie Get Laid,Celestyn Demanche
421,Dimensions of Dialogue (Moznosti dialogu),Lenora Dahmel
554,Restoration,Melloney Mapledoore
873,National Lampoon's Pucked,Geralda Tinto
331,Singles,Dianemarie Longcake
163,Moving Alan,Ronica Gianolo
486,Panda! Go Panda! (Panda kopanda),Doreen Boddymead
826,Hellraiser: Deader,Collette Boame
966,Moonshot,Kasey Izak
499,Taboo (Gohatto),Sandi Culbard
354,Kanal,Elladine Summerbell
279,"Forger, The",Ashla Vaines
856,Futurama: Bender's Big Score,Elga Solleme
290,Battlestar Galactica: Blood & Chrome,Quintus Garnham
282,Desi Boyz,Tomlin Hirtzmann
858,Looking for Eric,Ludvig Amber
44,Stroker Ace,Arly Cattermoul
901,Autómata (Automata),Haley Britnell
730,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die)",Claire Gerholz
1036,Lila & Eve,Aldwin Cranham
1035,King Lines,Jeane Chavey
404,Evil Dead,Sheelagh Ainsley
109,"Other Sister, The",Kania Anger
391,Capturing Mary,Klement Ubsdale
257,Son of God,Meris Dawtrey
982,Bambou,Kristen Joost
169,"Mountain, The",Arlina Froom
323,Nightwatching,Willetta Grimsey
681,Ricky,Mirna Maben
526,Ghoulies III: Ghoulies Go to College,Casi Peasgood
58,Keeping Up with the Steins,Petr Glasby
276,"Age of the Earth, The (A Idade da Terra)",Adi Trollope
3,The Lego Movie,Vasilis Eldred
373,Wildflowers,Kelsey Craze
515,"Love, Honour and Obey",Ignatius Djorevic
290,"Another Day, Another Time: Celebrating the Music of Inside Llewyn Davis",Vi Comfort
383,Dead Fury,Stanislaw Greatbanks
255,Cul-de-sac,Sheff Basile
256,"Philadelphia Experiment, The",Weider Toopin
416,New Year's Eve,Joby Croster
458,Best in Show,Wiatt McGuinley
945,Sammy and Rosie Get Laid,Celestyn Demanche
686,"Search for One-eye Jimmy, The",Walden Atwood
146,Sorceress,Rolando Baine
764,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat),Hillary Mendoza
79,Two Weeks in September,Simeon Grenfell
646,Afterglow,Mannie Davidde
13,Reykjavik Whale Watching Massacre,Letta Carson
603,Kismet,Mikkel Butterfill
8,Vengeance: The Story of Tony Cimo,Normand Cantopher
1044,Ringu 2 (Ring 2),Mirabella Smithe
572,They Were Expendable,Glynda Markey
175,Hot Fuzz,Christopher Stoddart
843,The Land Before Time VIII: The Big Freeze,Niki Websdale
126,Stones in Exile,Jessie Bardwall
564,Invisible Agent,Iver Braznell
722,Kiwi!,Goldie Ingham
195,"City of Sadness, A (Bei qing cheng shi)",Lesley Tommei
869,"Young Master, The (Shi di chu ma)",Meggy Walkley
583,Love (Szerelem),Benn Swinnerton
227,Loner (Woetoli),Zsa zsa Willoughley
278,Thousands Cheer,Eugen Hinrich
477,Shut Up and Play the Hits,Templeton Staten
512,My Brilliant Career,Salvatore Kersley
594,Caroline?,Terza Prazer
724,"Trans-Atlantic Tunnel (Tunnel, The)",Evita Gonzalez
147,Fun with Dick and Jane,Monti Baline
977,The Runner from Ravenshead,Raye Ilyas
53,When the Cat's Away (Chacun cherche son chat),Courtnay Doull
349,Along the Ridge (Anche libero va bene),Pru Parrin
459,Ace Ventura: When Nature Calls,Dwayne Kilius
427,Vampire's Kiss,Antin Collomosse
704,Dolphin Tale 2,Cam Baddiley
258,Who's Afraid of Virginia Woolf?,Meridel Begg
603,THX 1138,Cyrillus Peert
414,Rasputin,Frank McAughtry
516,Vares: The Kiss of Evil (Vares - Pahan suudelma),Yolanthe Browett
166,In the Heat of the Night,Maribeth Brognot
101,"Dark Wind, The",Grayce Tedridge
245,Death of a Nation - The Timor Conspiracy,Wood Caris
264,Fandry,Jeana Quayle
633,Big Trouble,Whittaker De la Yglesia
958,Hollywood Ending,Mirella Reddin
93,Main Prem Ki Diwani Hoon,Michel Varne
159,Eccentricities of a Blonde-haired Girl (Singularidades de uma Rapariga Loura),Reidar Rozea
726,"Battered Bastards of Baseball, The",Christopher Dickinson
136,Power/Rangers,Belia Sertin
309,African Cats,Neall Bevir
113,Reunion in France,Rachel Syred
918,Dr Money and the Boy with No Penis,Moira Kohrt
372,Guts (Agallas),Deb Adey
0,It's Always Fair Weather,Stavros McCarl
670,"Last Letter, The (La dernière lettre)",Kaitlynn Careswell
175,Apartment 4E ,Ian Fochs
616,"Swan Princess, The",Kareem Scurrah
783,ATF ,Cheslie Spackman
39,"Song of Sparrows, The (Avaze gonjeshk-ha)",Isaak Boodle
444,...tick... tick... tick...,Phillie Gott
791,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",Charlene Minico
1069,Babe: Pig in the City,Fran MacBrearty
192,"Eye Above the Well, The (Het oog boven de put)",Annalee Benbough
702,Murder in the First,Prent Dowdeswell
499,Love Me If You Dare (Jeux d'enfants),Merl Ollerhad
159,The Great Spy Chase,Jonathan Sambedge
806,Save Me,Gale Mendenhall
96,"Keys to the House, The (Chiavi di casa, Le)",Vachel Duckering
616,"Target Shoots First, The",Hermy Cranmer
267,"Damned, The (La Caduta degli dei)",Wilt Pickworth
338,Blackhat,Northrop Obal
74,Contact,Putnam Dearden
375,Nömadak TX,Susi Windows
342,"Vampire, The",Bram Yewen
346,"Young Lieutenant, The (Le petit lieutenant)",Sharyl Chong
708,PoliWood,Westley Carlaw
1015,Into Great Silence (Die große Stille),Ashlen Goodhew
930,"April Fools, The",Yehudit Dysert
112,Einstein and Eddington,Kesley St. Hill
72,Malcolm X,Ashly Gate
755,Amber Alert ,Babita Warboy
852,"Thin Line Between Love and Hate, A",Sigfrid Haycraft
430,Baraka,Kikelia Stair
764,Everything Put Together,Ardine Bridges
90,"Hunchback of Notre Dame, The",Nona Smiths
598,Tower Heist,Etty Twyford
890,Notorious C.H.O.,Breena Cowndley
460,Back Stage,Heida Renshell
886,Camel Spiders,Rowan Staples
839,Ice Poison,Gennifer Meaker
614,"Russians Are Coming, the Russians Are Coming, The",Kaile Orrah
